Date,Text
2021-7-7,"['Жінку, яка заморила голодом свою дитину, засуджено до 12 років позбавлення волі.\n\nЯк повідомляє пресслужба Київської міської прокуратури,  за результатами підтримання публічного обвинувачення прокурорами Голосіївської окружної прокуратури міста Києва до 12 років позбавлення волі засуджено жінку, яка на 11 днів залишила в квартирі двох своїх дітей, один з яких помер від голоду.\n\nНагадаємо, на початку грудня 2016 року обвинувачена на 11 днів залишила в квартирі двох своїх дітей — однорічного сина та дворічну доньку. Повернувшись додому, жінка виявила хлопчика мертвим, а дівчинку — без свідомості.\n\n29 серпня 2019 року Голосіївський районний суд міста Києва засудив обвинувачену до 8 років за ч. 3 ст. 135 КК України (залишення в небезпеці).\n\nОскільки прокуратура наполягала на призначенні жінці довічного позбавлення волі за п. 2 ч. 2 ст. 115 КК України (умисне вбивство малолітньої дитини), вказаний вирок був оскаржений в апеляційній інстанції.\n\n18 грудня 2019 року Київський апеляційний суд задовольнив апеляційну скаргу прокуратури міста Києва, скасував вирок Голосіївського райсуду столиці, а кримінальне провадження направив на новий судовий розгляд у той же суд в іншому складі суду.\n\nУ ході судового розгляду прокурор повністю довів  вину обвинуваченої та вироком Голосіївського районного суду від 5 липня 2021 року жінку визнано винною у вчиненні злочину за п. 2 ч. 2 ст. 115 КК України та засуджено до 12 років позбавлення волі.\n\nОбвинувачена перебуває під вартою.\n\nПісля вивчення тексту вироку окружною прокуратурою буде вирішено питання про можливість внесення апеляційної скарги.', 'varta1.com.ua: Новини']"
2022-7-7,"['Президент Володимир Зеленський описав усю ту допомогу, яку Велика Британія надала Україні за прем’єрства Бориса Джонсона. Водночас, глава держави сказав, що після відставки очільника уряду ця підтримка не зміниться. Лише на потреби безпеки і оборони України з боку Британії було виділено більше 2 млрд фунтів від 24 лютого.', 'Про це глава держави Володимир Зеленський сказав у відеозверненні.', '«Сьогодні головною темою в нашій країні стала британська тема. Рішення Бориса Джонсона залишити посаду голови партії і прем’єр-міністра. Вдень я говорив з ним, подякував за підтримку, яку ми отримали від першого дня російського терору. Передусім, це зброя, комплекси протиповітряної оборони, «STINGER» і протитанкові системи «NLAW», а ще артилерія, боєприпаси, броньовані машини і багато-багато всього іншого. Вагома політична підтримка, сильні санкції проти росії, фінансова допомога нашій державі. Лише на потреби безпеки і оборони виділено більше 2 млрд фунтів від 24 лютого», — розповів Зеленський.', 'Він наголосив, що роль Британії глобальна у захисті свободи. ', '«І хоча це відображення позиції британського суспільства, але все ж таки лідерство і харизма очільника держави завжди мають особливе значення. Тим більше, у такий час — час повномасштабної антиєвропейської війни росії, яка розпочала наступ на Європу саме з нашої держави. Тож не дивно, що українці відчувають особисту вдячність Борису», — сказав президент.', 'Він зауважив, що не варто забувати, що «відносини між нами будуємо між державами».', '«Підтримка Великою Британією України не має змінитися, хоч би що відбувалося в лондонських владних колах, — і Борис, і всі наші друзі у Сполученому Королівстві запевнили мене в цьому», — резюмував глава держави.', 'Нагадаємо, що сьогодні, 7 липня, Борис Джонсон оголосив про свою відставку з поста лідера Консервативної партії та він залишається на посаді прем’єр-міністра, доки не буде обрано наступника.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Начальник штабу оборони Великої Британії адмірал Тоні Радакін зустрівся в Україні із головнокомандувачем ЗСУ Валерієм Залужним і обговорив  з ним деталі планів майбутніх операцій. ', 'Про це повідомив Генштаб ЗСУ.', '«Ми дуже плідно попрацювали на пункті управління, обговорили до деталей плани майбутніх операцій. Як військові люди, розуміємо ситуацію такою, як вона є, і віддаємо всі сили боротьбі за свободу», — зазначив Залужний.', 'Радакін відзначив, що для нього «велика честь відвідати Київ та зустрітися з моїм українським колегою генералом Залужним».', '«Я сповнений захоплення ЗСУ, їхньою мужністю, стійкістю та винахідливістю у протистоянні незаконній та варварській агресії росії», — наголосив адмірал.', '«Мій 48-годинний візит дав мені змогу краще зрозуміти оперативні перспективи та обговорити, як Велика Британія може продовжувати підтримувати Україну. І як ми можемо сприяти іншим міжнародним партнерам та союзникам у допомозі ЗСУ найближчими тижнями та місяцями», — доповнив Радакін.', 'Фото: Генштаб ЗСУ', '', '', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Міністр закордонних справ Дмитро Кулеба пояснив, що приїздом до України Папа Римський Франциск підтримав би вірян, а також допоміг би вирішити певні гуманітарні питання. Також очільник українського відомства впевнений, якби Папа відвідав Україну, він би побачив на власні очі страшні наслідки війни та страждання українського народу.', 'Про це голова МЗС України розповів в ефірі спільного телемарафону.', '«По-перше, у Папи Римського є мільйони вірян на території України. Я переконаний, що це був би сильний момент натхнення та підтримки з боку Папи українців, які несуть на своїх плечах тягар війни. По-друге, Папа зберігає велику роль миротворця у міжнародній політиці», — сказав Кулеба.', 'Раніше повідомляли, що Папа Римський хоче відвідати Москву і Київ, щоб спробувати допомогти завершити війну. Він планує відвідати РФ та Україну після закінчення своєї поїздки до Канади, яка очікується наприкінці липня. Понтифік розповів, що насамперед хотів би відвідати росію для того, щоб схилити російське керівництво до припинення війни проти України.', 'Нагадаємо, що Папа Римський вважає, що війну спровокували і «не все так однозначно».', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['У селищі Східниця, Львівської області, у готелі «Вілла Алеся» транслювали російську пропаганду.', 'У готельних номерах можна було подивитися російські пропагандистські телеканали «Росія 24», НТВ, ТНР, «РТР Планета», які офіційно заборонені на території України. ', 'Про це повідомляє Нацрада з питань телебачення та радіомовлення. ', 'Державний регулятор отримав скаргу від відвідувача готелю на ретрансляцію російської пропаганди. Працівник секретаріату представника Національної ради України у Львівській області, спільно з поліцією, перевірив скаргу гостя готелю. ', '«Серед телеканалів, які мали змогу переглядати відвідувачі готелю, були російські НТВ і ТНТ, а також низка інших програм, не внесених до Переліку іноземних програм, зміст яких відповідає вимогам Європейської конвенції про транскордонне телебачення і законодавству України. До відома керівництва закладу було доведено інформацію, що показ російських пропагандистських телеканалів є неприпустимим, бо не лише ображає громадян країни, в якій росія веде жорстоку війну, а й порушує вимоги чинного українського законодавства», — йдеться у повідомленні. ', 'Після перевірки готель припинив транслювати російську пропаганду. ', 'Нагадаємо, що у Генштабі спростували інформацію росії про загибель українських захисників на Зміїному.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Голова ОВА Синєгубов повідомив, що росіяни заарештували міського голову Куп’янська Геннадія Мацегору, який раніше зрадив Україну.', 'Про це повідомив очільник Харківської ОВА Олег Синєгубов у «Telegram».', '""Мацегора перейшов на бік ворога в перші же дні війни та усіляко сприяв російським окупантам у Куп’янську. Забезпечував їх транспортом, житлом, пальним та їжею. І зараз, вочевидь, став їм уже непотрібний.', 'Як бачимо, на зрадників у будь-якому разі не чекає нічого хорошого, адже вони не потрібні й самим росіянам. Для окупантів це уже стало системою. Спочатку вони використовують зрадників та їхній ресурс, а згодом їх прибирають.', 'Вкотре наголошую — добровільна співпраця з ворогом це тяжкий злочин, за який чекає невідворотне покарання"".', 'В лютому Харківська обласна прокуратура повідомила Мацегорі про підозру в посяганні на територіальну цілісність і недоторканність України та у державній зраді.', 'Нагадаємо, що окупаційні війська російської федерація завдали ракетного удару по школі у Харкові.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Гайдай зазначив, що впродовж останніх днів у тилу окупантів побільшало так званих «хлопків», тому ворог посилив терор проти цивільних. Водночас, він наголосив, що повної окупації Луганщини немає, область тримається.', 'Про це розповів голова Луганської ОВА Сергій Гайдай.', 'Голова ОВА повідомив, що за увесь час війни найбільше «кадирівців» полягло саме у Сєвєродонецьку.', '«І один із дуже серйозних «кадирівських» воєначальників, якщо не на грані життя та смерті, то серйозно поранений був», — сказав він.', 'За словами Гайдая, наразі, є дуже маленькі частини Луганщини, де тривають бої.', 'Він зазначив, що впродовж останніх днів у тилу окупантів побільшало так званих «хлопків». Провину за це росіяни покладають на цивільних, а тому посилили терор. Загарбники шукають тих, хто міг повідомити координати ЗСУ чи просто сфотографувати розташування цілей.', 'У Кремінній людям заборонено користуватися мобільними телефонами, окрім того, людей розстрілюють, якщо окупантам здається, що людина занадто багато спілкується телефоном. Це для них сигнал причетності до шпигунства.', '«Доходило до того, що у Кремінній людей розстрілювали просто на вулиці», — каже очільник ОВА.', 'Гайдай вважає, що Луганська область може стати плацдармом для наступу рашистів на Донеччину. Уповільнюють цей процес знищення ворожих складів боєприпасів у глибокому тилу.', 'Нагадаємо, що раніше у Лисичанську загарбники обстріляли натовп людей, які прийшли по воду.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['У Луцьку патрульні зупинили п’яного чоловіка на «Mercedes-Benz» із вражаючою дозою алкоголю в крові.', 'Про це повідомила патрульна поліція Волинської області.', 'Випадок трапився в мікрорайоні ЛПЗ. Патрульних повідомили про чоловіка, який у дуже нетверезому стані кермував транспортним засобом.', 'Коли патрульні прибули на місце і отримали прикмети чоловіка від очевидців, вони оглянули водія та його автомобіль.', 'Після того, як чоловік подмухав у драгер, прилад «показав у небо» — кількість проміле в крові 37-річного чоловіка перевищував ліміт алкотестера.', 'Результат показав 5 проміле, що у 25 разів перевищує норму, однак ця цифра була і більшою.', 'Слід зазначити, що така кількість алкоголю в крові може бути смертельною для людини.', 'На щастя від дій чоловіка ніхто не постраждав, поліція виписала йому адміністративний протокол за керування в стані сп’яніння.', 'Нагадаємо, недавно у Львові упіймали дуже п’яну дівчину за кермом «Мерседеса» (ФОТО).', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['З російського полону звільнили сина голова Запорізької райдержадміністрації Олега Буряка. ', 'Про це повідомляться на сторінці «Save Vlad Buryak» у «Facebook».', 'Нагадаємо, що, 17 квітня, окупанти викрали 16-річного сина Буряка на блокпосту у Василівці та відвезли хлопця у невідомому напрямку.', '«Серед новинних зведень війни та всіх жахіть, що тривають в Україні маємо одну добру новину: Владислав Буряк нарешті звільнений з полону! Нині він з батьком прямує в безпечне місце».', 'Оприлюднено також відповідне фото. Дата звільнення та інші подробиці не повідомляються.', 'Фото: Олег Буряк', '', '', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Російський диктатор володимир путін у четвер, 7 липня, знову вдався до погроз Україні. Він невдоволений заявами України та західних партнерів про те, що РФ потрібно перемогти на полі битви та погрожує, мовляв «росія ще не починала воювати». ', 'Про це повідомляють російські засоби масової пропаганди. ', 'Під час зустрічі із лідерами фракцій Держдуми путін повторив наративи своєї пропаганди про те, що росія нібито воює не з Україною, а з колективним Заходом. Він пригрозив громадянам України, що «війна буде до останнього українця». Також російський диктатор вкотре збрехав про «захист народу Донбасу». ', '«Сьогодні ми чуємо, що нас хочуть перемогти на полі битви. Що тут скажеш, хай спробують. Ми вже багато разів чули, що Захід хоче воювати з нами до останнього українця. Це трагедія для українського народу, але схоже до цього все йде. Але всі повинні знати, що ми ще всерйоз нічого не починали. Водночас ми не відмовляємось і від мирних переговорів. Але ті, хто відмовляються, повинні знати, що чим далі, тим складніше їм буде з нами домовлятись», — прочитав свою промову диктатор. ', 'Нагадаємо, що кремль готується до тривалої війни та знищення української держави. Інститут вивчення війни оцінив цілі путіна.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Голова ЛОВА Максим Козицький прокоментував рішення працівників військкоматів роздавати повістки у різних громадських місцях, зокрема біля церков. Він засумнівався у правильності такої практики.', 'Про це очільник Львівської обласної військової адміністрації Максим Козицький розповів під час прямого ефіру «ZAXID.NET».', '«Я вважаю, що коли людина йде до церкви, вона йде перш за все до Бога. Тому для цього, я думаю, є і інші місця, де можна роздавати повістки. Але що стосується торгових центрів, місць відпочинку, блокпостів, це, я думаю, адекватні місця, де людина може отримати повістку для того, щоб вона могла піти воювати або стати на облік», — зазначив Максим Козицький.', 'Також він пояснив, що отримання повістки та візит з нею до центру комплектації і соціальної підтримки ще не означає участь у воєнних діях.', '«З однієї сторони ми хочемо, щоб мобілізація проходила і ми мали можливість давати відсіч ворогу. Для цього ми маємо мобілізовувати населення. Звичайно, це складна робота. Люди, які отримують повістку, не завжди відразу йдуть на фронт. Це питання обліку людей, які мають можливість захищати власну державу», — наголосив очільник області.', 'Нагадаємо, раніше повідомлялося хто зі здобувачів освіти може піти до війська.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Сьогодні, 7 липня, близько 19 години, у Львові неочікувано трапився курйоз посеред проїзної частини, можна ще назвати іншими словами —  декількаметровий «фонтан».', 'Про це повідомляє «Варта 1».', 'Зазначається, що на одній з львівських вулиць, а саме — на вулиці Круп’ярській, відбувся прорив труби під асфальтним покриттям і утворився значний витік води, ззовні схожий на гейзер або фонтан.', 'На місце виїхали всі відповідні служби для усунення проблеми на дорозі.', 'Також є загроза, що після такого випадку може утворитися провалля на вулиці.', 'Відео: «Варта 1»', '', '', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Сьогодні вночі, 7 липня, до острова Зміїний на підводних носіях підійшли бойові плавці 73 морського центру СпП ім. кошового отамана Антіна Головатого. Вони обстежили прибережну зону, а потім подали сигнал, що операцію можна продовжити.', 'Про це повідомили в ССО, пише Генштаб ЗСУ,', 'Першими на берег зійшли інженери, які розчистили прохід від мін і пасток. Опісля, група вийшла на плато острова і встановила українські прапори в різних частинах Зміїного. ', 'У той час, коли військові виконували завдання, російські судна почали маневрувати в напрямку острова. Група виконала завдання та залишила Зміїний.', 'Пізніше, російські окупанти вдарили ракетами по острову і влучили в пірс. Група українських військових у повному складі неушкодженою повернулася на базу.', 'Фото: Сили спеціальних операцій ЗСУ', '', '', '', '', 'Нагадаємо, що раніше ворог завдав удару по острову Зміїному.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Понад 70 % російських некерованих снарядів та керованих авіаційних ракет, які випускають по території України, не досягають поставленої цілі.', 'Про це на брифінгу в Медіацентрі «Україна» у Києві повідомив заступник начальника оперативного управління Генштабу ЗСУ Олексій Громов, пише “Інтерфакс-Україна”.', 'За його словами, російські пілоти не хочуть заходити в зону ураження українських засобів ППО та ризикувати своїм життям заради виконання злочинних наказів свого керівництва.', '“Наші дії свідчать про досить високу ефективність функціонування наявної системи протиповітряної оборони та майстерність бойових обслуг зенітних ракетних комплексів. Переважна більшість авіаційних ударів, яких завдає противник, не досягають поставленої цілі”, — повідомив Громов.', 'З початку бойових дій збройних сил російської федерації здійснили 6443 літаковильоти оперативно-тактичної авіації, завдали 626 ударів крилатими ракетами типу “Іскандер” та “Калібр”.', 'Впродовж 5 липня, окупанти застосували 27 ракет по об’єктах критичної інфраструктури, цивільних та військових об’єктах. Та здійснили 14 авіаційних ударів по об’єктах військової інфраструктури, районах, позиціях розміщення українських військ.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Єврокомісія сьогодні, 7 липня, ухвалила рішення про запрошення України стати учасницею Конвенції щодо процедури спільного транзиту (NCTS) і Конвенції про спрощення формальностей у торгівлі товарами, що означає приєднання держави до «митного безвізу».', 'Про це повідомила прес-служба Міністерства фінансів.', '«Незважаючи на воєнний стан, Мінфін продовжує втілювати у життя реформу митниці. Ми маємо на меті перетворити українську митницю на максимально зручний сервіс для нашого бізнесу. І NСTS дозволить зробити це, прискоривши проходження товарів через кордон. Митний безвіз — це можливість швидкого переміщення товарів між 36-ма країнами Європейського регіону. Водночас, приєднання до Конвенції про процедуру спільного транзиту та NCTS — це важливий крок майбутнього членства України в ЄС», — наголосив Міністр фінансів України Сергій Марченко.', 'Рішення прийнято на засіданні робочої групи з питань відповідних конвенцій за результатами розгляду висновків фінальної Оціночної місії Генерального директорату з питань оподаткування та Митного союзу Європейської комісії (DG TAXUD), яка відбулася 23–24 червня 2022 року.', 'Після приєднання України до Конвенції про процедуру спільного транзиту (NCTS) український бізнес зможе користуватися такими перевагами та спрощеннями:', 'Очікується, що розпочати міжнародне застосування NCTS Україна зможе вже наприкінці 2022 року. Цьому має передувати прийняття Верховною Радою України законопроекту № 7420 та законопроектів про приєднання до двох конвенцій, здійснення всіх відповідних міжнародних процедур.', 'Нагадаємо, що у Євросоюзі назвали країни, які надали найбільшу кількість статусів тимчасового захисту українцям.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['Уряд повністю виконав програму «єПідтримка», у межах якої постраждалі від війни українці отримували допомогу в розмірі 6500 грн.', 'Про це повідомив прем’єр-міністр України Денис Шмигаль на засіданні уряду 7 липня.', 'Шмигаль уточнив, що грошову допомогу отримали 5 млн громадян України.', '«Програма «єПідтримка», яку уряд запустив за ініціативою президента в березні цього року, повністю реалізована. Усі, хто подав заявку на виплату в розмірі 6500 грн, кошти отримали. Це майже 5 млн громадян і 30,9 млрд грн», — повідомив прем’єр.', 'За його словами, надалі на картку «єПідтримка» можна буде отримати дохід від військових облігацій. ', '«Відповідне рішення ухвалили на сьогоднішньому засіданні. Спільна робота та підтримка один одного — це формула успіху нашої держави й перемоги у війні», — поінформував Шмигаль.', 'Нагадаємо, що  у застосунку та на порталі «Дія» можна оформити статус безробітного та отримувати щомісячну допомогу.', 'varta1.com.ua: Новини', 'Ілона Мартинюк']"
2022-7-7,"['7 липня кримське управління ФСБ повідомило про порушення кримінальної справи стосовно військового комісара Криму Юрія Лимаря за статтями про зловживання посадовими повноваженнями та отримання хабаря.', 'Як повідомляє «Фокус», російські силовики заявили, що Лимар за хабарі звільняв кримчан від призову на строкову військову службу, надаючи своїм підлеглим відповідні розпорядження. Зараз вирішується питання про запобіжний захід для підозрюваного.', 'Також повідомляють, що кримінальні справи порушили проти військкома Джанкоя, начальника відділу призову військового комісаріату Білогірська та начальник відділу призову Сімферопольського військкомату.', 'У представництві президента України в Автономній республіці Крим днями заявили про те, що на окупованому півострові, ймовірно, розпочинається підготовка до оголошення мобілізації, щоб поповнити склад російських військ, що воюють проти України.', 'Такого висновку дійшли, вивчивши указ голови окупаційної адміністрації Криму Сергія Аксьонова, який розпорядився створити «призовну комісію з мобілізації громадян» у новому складі. Також Аксьонов доручив створити відповідні комісії нижчого рівня у всіх районах півострова.', '', '', '', '', 'Як повідомлялося, у Криму через сильні зливи підтоплено села та міста.', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2022-7-7,"['Сьогодні, 7 липня, на Львівщині сталася ДТП. Про це повідомляє «Варта 1».', 'На трасі «Київ–Чоп», поблизу села Гірне, зіткнулися легковий автомобіль «Ford» та вантажівка «Volvo».', 'Водій автомобіля «Ford» загинув на місці автопригоди.', 'На місці події працюють поліцейські.\n ', '', '', 'Раніше, у Львові зіткнулися два автомобілі.', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-7-7,"['Поїзд вирушатиме по парних числах із Запоріжжя з 26 липня о 15:03 год. і прибуватиме до Ужгорода о 15:27 год. наступного дня, повідомляє «Укрзалізниця».', 'У зворотному напрямку, з Ужгорода, поїзд вирушатиме по парних числах об 11:35 год. і прибуватиме до Запоріжжя о 12:21 год.', 'Квитки будуть доступні онлайн на сайті, у чат-ботах та касах з 8 липня.', 'Як повідомлялося, з 9 липня курсуватиме ще один поїзд «Інтерсіті» Київ–Львів.', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2022-7-7,"['У четвер, 7 липня, міський голова міста Білгород-Дністровський, що в Одеській області, Віталій Граждан під час засідання міськради побився з головою районної ради Григорієм Мальниченком. Останній накинувся на мера після прямих звинувачень у наркоманії.', 'Відповідне відео оприлюднив місцевий «Telegram»-канал, пише «Телеграф».', 'Судячи з кадрів, бійка зав’язалася через зухвалий тон мера Білгорода-Дністровського, який спочатку відмовився ввічливо звертатися до голови райради, а потім назвав його «наркоманом». Мальниченко вирішив не терпіти образу й накинувся на свого опонента з кулаками. Присутні у залі засідань взялися рознімати обох чоловіків по різні сторони барикад, але й після того емоції не вщухли й обоє представників місцевої влади перейшли на словесні образи. Мальниченко звинуватив Граждан у «нетрадиційній сексуальній орієнтації» (звісно, що вислів обрав максимально грубий), а Граждан продовжив наполягати на залежності свого опонента від наркотичних речовин.', '', '', 'Як повідомлялося, на Одещині працівник розрив могилу й розбив кришку труни колишнього начальника.', 'varta1.com.ua: Новини', 'Володимир Садовий']"
2022-7-7,"['Сьогодні, 7 липня, у Львові сталася дорожньо-транспортна пригода. Про це повідомляє «Варта 1».', 'Автопригода сталася на вулиці Луганській.', 'У ДТП зіткнулися два авто, за попередніми даними один з водіїв не надав перевагу у русі іншому.', 'Потерпілих, внаслідок ДТП, не має.', 'Рух вулицею не ускладнений.', 'На місці ДТП працює патрульна поліція.', '', '', '', '', 'varta1.com.ua: Новини', 'Ольга Чобіт']"
2022-7-7,"['Російські туристи, які відпочивають у Греції, поскаржилися на жахливе ставлення. Мандрівники стверджують, що в їхній бік тицяли пальцями, кричали «f*ck Russians!» та пошкоджували майно.', 'Як пише «Оbozrevatel», жінка, яка проводила відпустку на острові Кос, нібито «постраждала» від рук британців. Інцидент трапився під час пікніка на березі.', '«Ми вирішили пройтися вздовж берега. Повертаємось, а наші речі вивернуті навиворіт, їжа в піску, взуття розкидане», — повідомила туристка.', 'За її словами, поряд відпочивали люди, схожі на британців. Пізніше вони прокричали услід «f*ck Russians!».', 'Ще одна росіянка поскаржилася на схоже ставлення в Афінах. Вона розповіла, що сидячи у кафе почула у свій бік образи від жінки, схожої на туристку із Північної Європи.', '«Уявіть: ви нікого не чіпаєте, а у вас мало не тицяють пальцем з вереском: «Вас не має бути тут, сидіть вдома і не ганьбіться»», — заявила мешканка РФ.', 'Вона додала, що образницю попросили залишити заклад, а власник вибачився і як моральну шкоду приніс десерт.', 'У свою чергу, турагенти в Греції підтвердили чутки про русофобію. Особливо поза туристичними зонами.', '«Були публікації в місцевих ЗМІ про те, що на ринку жінка пирснула парі росіян в обличчя перцевим газом за те, що вони розмовляли російською мовою. На набережній було декілька випадків, коли росіянок штовхнули і образили за російську мову», — сказала власниця туркомпанії на острові Корфу.', 'А от у бюро індивідуальних екскурсій в Афінах стверджують, що русофобія є не лише у Греції. Там кажуть, що часто трапляються випадки, коли росіян ображають, а іноді справа доходить і до рукоприкладства чи пошкодження майна.', 'Раніше представник найбільшого європейського туроператора «TUI Tantur» направив готелям Туреччини вимогу, в якій йдеться про необхідність скасувати броню всіх туристів з Росії.', 'Як повідомлялося, найбільший туроператор ЄС вимагає від готелів Туреччини не приймати росіян.', 'varta1.com.ua: Новини', 'Володимир Садовий']"
